id,first_name,last_name,full_name,previous_names,date_of_birth,date_of_death,id_number,phone_number,email,address,city,region,country,postal_code,risk_level,risk_score,case_count,case_types,court_records,occupation,employer,organization,job_title,marital_status,spouse_name,children_count,emergency_contact,emergency_phone,nationality,gender,education_level,languages,is_verified,verification_date,verification_notes,last_searched,search_count,created_at,updated_at,created_by,updated_by,status,notes
41538,DANIEL,ASHIAH,DANIEL ASHIAH,,1998-11-18 00:00:00,,,+2330244378110,daniel.ashiah@evans-kidd.com,"069 Jackson Circles Apt. 644, West Robertburgh, MS 92284",Bolgatanga,VR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Teacher,,,,,,,,,,,,"['Dagbani', 'Ewe', 'Hausa']",True,,,2025-09-28 07:29:19.162492,70,2025-09-12 07:26:27+00:00,2025-09-28 07:29:19.162492+00:00,,,ACTIVE,Name extracted from case titles. Teacher with 3 languages.
41515,JULIANA,AFFUM,JULIANA AFFUM,,1962-06-30 00:00:00,,,+2330573187437,juliana.affum@williams.info,"2271 Cummings Expressway Apt. 295, East Crystalside, IA 32216",Tamale,BR,,,Low,4.0,1,['Mixed'],,Doctor,,,,,,,,,,,,"['Twi', 'Fante']",True,,,2025-09-28 07:27:03.236397,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:03.236397+00:00,,,ACTIVE,Name extracted from case titles. Doctor with 2 languages.
41523,KUMNIPA,II,KUMNIPA II,,1979-01-01 00:00:00,,,+233050897174,kumnipa.ii@bass.com,"65633 Butler Trail, Port Johnport, OK 55423",Bolgatanga,UWR,,,Medium,31.0,1,['Mixed'],,Teacher,,,,,,,,,,,,"['Twi', 'English']",True,,,2025-09-28 07:27:04.270556,65,2025-09-12 07:26:27+00:00,2025-09-28 07:27:04.270556+00:00,,,ACTIVE,Name extracted from case titles. Teacher with 2 languages.
44197,MARGARET,MENSAH,MARGARET ANN MENSAH,,1988-04-17 00:00:00,,,+2330288554596,margaret.mensah@miller.com,"USCGC Martinez, FPO AE 42659",Kumasi,UWR,,,Medium,38.0,2,['Mixed'],,Retired,,,,,,,,,,,,"['Hausa', 'Twi', 'Fante']",True,,,2025-09-28 07:27:05.666699,64,2025-09-12 07:26:28+00:00,2025-09-28 07:27:05.666699+00:00,,,ACTIVE,Name extracted from case titles. Retired with 3 languages.
44428,MAHAMA,OTHERS,MAHAMA HAUSA OTHERS,,2005-12-07 00:00:00,,,+2330502998859,mahama.others@martin-jones.info,"1759 David Viaduct, Lake Stephanie, MT 86543",Sunyani,WR,,,,,,['Civil'],,Student,,,,,,,,,,,,['Dagbani'],True,,,2025-09-28 07:27:05.666699,3461,2025-09-12 07:26:28+00:00,2025-09-28 07:27:05.666699+00:00,,,ACTIVE,Name extracted from case titles. Student with 1 languages.
44659,MALLAM,ADAMU,MALLAM ADAMU,,1956-03-07 00:00:00,,,+2330551753176,mallam.adamu@james.net,"5809 Lindsey Lodge Suite 270, Port Michelleton, GU 93494",Accra,UER,,,,,,"['Civil', 'Criminal']",,Teacher,,,,,,,,,,,,"['Akan', 'English', 'Ewe']",True,,,2025-09-28 07:27:05.666699,64,2025-09-12 07:26:28+00:00,2025-09-28 07:27:05.666699+00:00,,,ACTIVE,Name extracted from case titles. Teacher with 3 languages.
39533,NATHANIEL,NELSON,NATHANIEL AZUMA NELSON,['Adriana Chambers'],1981-09-29 00:00:00,,,+2330203251046,nathaniel.nelson@mcfarland.com,"1234 Cruz Streets, East Aliciaton, VA 26697",Cape Coast,UER,,,Low,14.0,1,['Mixed'],,Trader,,,,,,,,,,,,"['English', 'Ewe', 'Fante']",True,,,2025-09-28 07:27:07.686298,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:07.686298+00:00,,,ACTIVE,Name extracted from case titles. Trader with 3 languages.
42168,NENE,II,NENE KORLE II,,1963-03-27 00:00:00,,,+23302897375,nene.ii@miller.info,"988 Alicia Plain Apt. 522, New Renee, MA 05421",Ho,ASR,,,Low,8.0,1,['Mixed'],,Unemployed,,,,,,,,,,,,"['Ga', 'Ewe', 'Fante']",True,,,2025-09-28 07:27:07.686298,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:07.686298+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 3 languages.
44815,NATIONAL,INVESTMENT,NATIONAL INVESTMENT,,2000-02-11 00:00:00,,,+2330556479401,national.investment@brooks.net,"76928 Ross Parkways Apt. 904, Port Christopher, CO 89653",Cape Coast,GAR,,,,,,"['Civil', 'Criminal']",,Civil Servant,,,,,,,,,,,,['Twi'],True,,,2025-09-28 07:27:07.686298,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:07.686298+00:00,,,ACTIVE,Name extracted from case titles. Civil Servant with 1 languages.
43299,PARAKUO,ESTATES,PARAKUO ESTATES,['Rita Carroll'],1961-09-22 00:00:00,,,+2330504196334,parakuo.estates@adams.biz,"336 Joseph Row Suite 762, Baldwinhaven, ND 29984",Accra,WR,,,Medium,25.0,1,['Mixed'],,Doctor,,,,,,,,,,,,"['Akan', 'Ewe']",True,,,2025-09-28 07:27:09.375653,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:09.375653+00:00,,,ACTIVE,Name extracted from case titles. Doctor with 2 languages.
43304,PALMERS,INTERNATIONAL,PALMERS GREEN INTERNATIONAL,,1962-03-11 00:00:00,,,+2330591159840,palmers.international@cummings-velez.com,"27144 Perez Dale, Annetteton, GA 16109",Tamale,UER,,,Medium,43.0,3,['Mixed'],,Artist,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:27:09.375653,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:09.375653+00:00,,,ACTIVE,Name extracted from case titles. Artist with 1 languages.
41524,SAMUEL,DUAL,SAMUEL DUAL,['Karen Jacobs'],1952-04-07 00:00:00,,,+2330506881404,samuel.dual@fuller.info,"9820 Lee Unions, New Zachary, AS 75793",Kumasi,UWR,,,Low,6.0,1,['Mixed'],,Business Owner,,,,,,,,,,,,"['Dagbani', 'Ga', 'Fante']",True,,,2025-09-28 07:27:10.740646,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:10.740646+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 3 languages.
39442,STEPHEN,OPUNI,STEPHEN KWABENA OPUNI,['Wanda Miller'],1948-05-01 00:00:00,,,+2330288056251,stephen.opuni@beasley.com,"7846 Miller Circle, Mcdonaldborough, MH 01311",Tamale,ER,,,,,,['Civil'],,Sports Person,,,,,,,,,,,,"['Ewe', 'Ga']",True,,,2025-09-28 07:27:11.770726,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:11.770726+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 2 languages.
39609,SWISS,TRADING,SWISS AFRICAN TRADING,,2001-07-20 00:00:00,,,+2330548531022,swiss.trading@gardner.org,"30930 Sanchez Road Apt. 689, Alejandraville, CO 87259",Tamale,CR,,,Low,14.0,2,['Mixed'],,Student,,,,,,,,,,,,"['Dagbani', 'Fante', 'Ga']",True,,,2025-09-28 07:27:11.770726,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:11.770726+00:00,,,ACTIVE,Name extracted from case titles. Student with 3 languages.
41134,VICTORIA,OKPOTI,VICTORIA OKPOTI,,1945-02-06 00:00:00,,,+2330274118160,victoria.okpoti@aguirre.com,"1907 Julia Bypass, Aaronbury, VI 18088",Kumasi,CR,,,Medium,35.0,1,['Mixed'],,Journalist,,,,,,,,,,,,['Akan'],True,,,2025-09-28 07:27:12.786461,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:12.786461+00:00,,,ACTIVE,Name extracted from case titles. Journalist with 1 languages.
41512,USED,DEALERSASSOCIATION,USED CLOTHES DEALERSASSOCIATION,,1948-02-19 00:00:00,,,+233059231364,used.dealersassociation@webb.com,"310 Jessica Harbors Suite 068, Branditon, MS 96721",Tamale,VR,,,Low,3.0,1,['Mixed'],,Unemployed,,,,,,,,,,,,"['Dagbani', 'Akan', 'Hausa']",True,,,2025-09-28 07:27:12.786461,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:12.786461+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 3 languages.
41539,FAUSTINA,GYANEWA,FAUSTINA GYANEWA,,1996-05-03 00:00:00,,,+2330541462725,faustina.gyanewa@barnes.com,"13354 Martin Meadow Suite 838, Port Theresaberg, NC 80170",Kumasi,GAR,,,Low,4.0,1,['Mixed'],,Musician,,,,,,,,,,,,"['Dagbani', 'Fante']",True,,,2025-09-28 07:26:59.929924,67,2025-09-12 07:26:27+00:00,2025-09-28 07:26:59.929924+00:00,,,ACTIVE,Name extracted from case titles. Musician with 2 languages.
41532,JACOB,AKUTU,JACOB AKUTU,,1960-06-29 00:00:00,,,+2330241399220,jacob.akutu@travis.com,"16276 Thompson Village, Shepherdbury, MT 24772",Accra,WR,,,Low,7.0,1,['Mixed'],,Engineer,,,,,,,,,,,,"['Ga', 'Ewe', 'Dagbani']",True,,,2025-09-28 07:27:02.548209,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:02.548209+00:00,,,ACTIVE,Name extracted from case titles. Engineer with 3 languages.
41548,MINERALS,COMMISSION,MINERALS COMMISSION,,1980-03-05 00:00:00,,,+2330573442231,minerals.commission@henderson.net,"4298 Burton Grove, Sototon, MI 27444",Ho,ER,,,,,,"['Civil', 'Criminal', 'Commercial']",,Judge,,,,,,,,,,,,['Hausa'],True,,,2025-09-28 07:27:06.352035,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:06.352035+00:00,,,ACTIVE,Name extracted from case titles. Judge with 1 languages.
42480,NANA,RIBERIO,NANA BANYIN RIBERIO,['Russell Reeves'],1996-04-28 00:00:00,,,+2330561321960,nana.riberio@le.net,"230 Garcia Avenue Apt. 268, Savageberg, NC 66767",Accra,NR,,,Low,6.0,1,['Mixed'],,Accountant,,,,,,,,,,,,"['Fante', 'Twi', 'Hausa']",True,,,2025-09-28 07:27:07.329823,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:07.329823+00:00,,,ACTIVE,Name extracted from case titles. Accountant with 3 languages.
42520,NANA,OKYEKU,NANA OKYEKU,['Richard Wells'],1983-08-06 00:00:00,,,+233024559553,nana.okyeku@duncan-logan.com,"61401 Grant Inlet, North Edwinchester, VT 17885",Wa,WR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Business Owner,,,,,,,,,,,,"['Fante', 'Ga']",True,,,2025-09-28 07:27:07.329823,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:07.329823+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 2 languages.
41356,NII,QUARTEY,NII ADAM KWATEI QUARTEY,,1950-01-08 00:00:00,,,+2330573171032,nii.quartey@holloway.com,"66889 David Avenue, North Jeffreybury, FM 55948",Sunyani,UWR,,,Medium,46.0,4,['Mixed'],,Artist,,,,,,,,,,,,['English'],True,,,2025-09-28 07:27:08.013678,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:08.013678+00:00,,,ACTIVE,Name extracted from case titles. Artist with 1 languages.
43084,NII,LAMPTEY,NII LANTE LAMPTEY,,1979-09-16 00:00:00,,,+2330592635732,nii.lamptey@anderson.com,"7870 Michelle Villages Suite 579, East Sarah, MH 10800",Cape Coast,CR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Lawyer,,,,,,,,,,,,"['Ga', 'Twi', 'English']",True,,,2025-09-28 07:27:08.013678,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:08.013678+00:00,,,ACTIVE,Name extracted from case titles. Lawyer with 3 languages.
44796,OSUMANU,ALI,OSUMANU ALI,,1973-06-24 00:00:00,,,+2330209488494,osumanu.ali@molina.info,"52140 Dixon Underpass, Wilsonchester, SC 24617",Koforidua,ASR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Unemployed,,,,,,,,,,,,"['Fante', 'Twi', 'Ga']",True,,,2025-09-28 07:27:09.054313,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:09.054313+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 3 languages.
45522,OSU,STOOL,OSU STOOL,['Courtney Leblanc'],1994-08-19 00:00:00,,,+2330509163422,osu.stool@lin.com,"103 Albert Dale Apt. 222, Tinatown, AL 50382",Ho,BR,,,Medium,20.0,3,['Mixed'],,Unemployed,,,,,,,,,,,,"['Fante', 'Hausa', 'Ga']",True,,,2025-09-28 07:27:09.054313,63,2025-09-12 07:26:29+00:00,2025-09-28 07:27:09.054313+00:00,,,ACTIVE,Name extracted from case titles. Unemployed with 3 languages.
41530,RAINBOW,WINDSCREEN,RAINBOW WINDSCREEN,,1970-01-30 00:00:00,,,+233020520369,rainbow.windscreen@jones.com,"608 Johnson Path, New Jackie, MN 21761",Accra,WR,,,,,,"['Civil', 'Criminal']",,Banker,,,,,,,,,,,,"['Akan', 'Ga', 'Fante']",True,,,2025-09-28 07:27:10.063381,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:10.063381+00:00,,,ACTIVE,Name extracted from case titles. Banker with 3 languages.
41547,SAMUEL,OTHERS,SAMUEL GYAMFI OTHERS,['Bryan Bowers'],1948-08-29 00:00:00,,,+233028774719,samuel.others@page.biz,"PSC 1495, Box 7886, APO AP 93107",Ho,GAR,,,,,,"['Civil', 'Criminal']",,Retired,,,,,,,,,,,,['Hausa'],True,,,2025-09-28 07:27:10.740646,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:10.740646+00:00,,,ACTIVE,Name extracted from case titles. Retired with 1 languages.
42519,SAMIR,FARIS,SAMIR FARIS,['Bianca Jones'],1962-09-17 00:00:00,,,+2330247272797,samir.faris@harris.net,"20971 Kenneth Streets, New Kristibury, MH 21072",Tamale,ER,,,,,,"['Civil', 'Criminal', 'Commercial']",,Sports Person,,,,,,,,,,,,['Twi'],True,,,2025-09-28 07:27:10.740646,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:10.740646+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 1 languages.
43277,SAMUEL,QUAYE,SAMUEL AYIKWEI QUAYE,['Linda Jackson'],1988-11-06 00:00:00,,,+233059367589,samuel.quaye@gonzalez.biz,"5368 Michael Row Suite 279, South Nicole, CT 04356",Cape Coast,ER,,,Low,10.0,1,['Mixed'],,Teacher,,,,,,,,,,,,"['Hausa', 'Akan']",True,,,2025-09-28 07:27:10.740646,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:10.740646+00:00,,,ACTIVE,Name extracted from case titles. Teacher with 2 languages.
43920,SAMUEL,BOTCHWAY,SAMUEL ADOM BOTCHWAY,,1954-02-10 00:00:00,,,+2330278311250,samuel.botchway@bell.info,"89609 Mark Shores Apt. 895, Williamview, AS 29895",Accra,UER,,,,,,['Civil'],,Politician,,,,,,,,,,,,['Dagbani'],True,,,2025-09-28 07:27:10.740646,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:10.740646+00:00,,,ACTIVE,Name extracted from case titles. Politician with 1 languages.
40655,THEOPHILUS,SENANU,THEOPHILUS SENANU,['Jessica Werner'],2006-01-04 00:00:00,,,+2330266691181,theophilus.senanu@hines.info,"344 Joanne Lodge Apt. 843, East Cassandraton, KY 23602",Wa,ER,,,Medium,26.0,1,['Mixed'],,Politician,,,,,,,,,,,,"['Akan', 'Fante', 'English']",True,,,2025-09-28 07:27:12.434638,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:12.434638+00:00,,,ACTIVE,Name extracted from case titles. Politician with 3 languages.
42829,THE,REPUBIC,THE REPUBIC,,2006-03-03 00:00:00,,,+2330206691331,the.repubic@willis.com,"05520 Murray Plaza, North Maryside, CT 24610",Accra,ASR,,,Medium,26.0,1,['Mixed'],,Business Owner,,,,,,,,,,,,"['Twi', 'Akan']",True,,,2025-09-28 07:27:12.434638,61,2025-09-12 07:26:28+00:00,2025-09-28 07:27:12.434638+00:00,,,ACTIVE,Name extracted from case titles. Business Owner with 2 languages.
43984,VIVIAN,BOACHIE,VIVIAN AMMA AMPON BOACHIE,['Mark Carson'],1997-07-18 00:00:00,,,+2330552949248,vivian.boachie@johnson-barnes.org,"60465 Chambers Path Apt. 471, East Erikamouth, TN 42972",Takoradi,NR,,,,,,"['Civil', 'Criminal']",,Retired,,,,,,,,,,,,"['Twi', 'English', 'Ewe']",True,,,2025-09-28 07:27:13.262170,61,2025-09-12 07:26:28+00:00,2025-09-28 07:27:13.262170+00:00,,,ACTIVE,Name extracted from case titles. Retired with 3 languages.
44846,WEST,QUARRY,WEST AFRICA QUARRY,['Deborah Forbes'],1968-04-13 00:00:00,,,+2330572553887,west.quarry@nichols-smith.com,"9882 Dickson Crest Apt. 894, Matthewstad, FM 19479",Sunyani,ASR,,,,,,"['Civil', 'Criminal']",,Student,,,,,,,,,,,,"['Akan', 'Ga', 'Ewe']",True,,,2025-09-28 07:27:13.262170,61,2025-09-12 07:26:28+00:00,2025-09-28 07:27:13.262170+00:00,,,ACTIVE,Name extracted from case titles. Student with 3 languages.
41558,BORKETEY,LOGOJO,BORKETEY LOGOJO,,1991-01-31 00:00:00,,,+2330559535798,borketey.logojo@rosario.com,"6791 Mendoza Extension, Lake Brendaburgh, VI 17316",Kumasi,NR,,,,,,"['Civil', 'Criminal']",,Artist,,,,,,,,,,,,"['Hausa', 'English']",True,,,2025-09-28 07:29:05.703630,74,2025-09-12 07:26:27+00:00,2025-09-28 07:29:05.703630+00:00,,,ACTIVE,Name extracted from case titles. Artist with 2 languages.
39671,ASSIBI,ANOTHER,ASSIBI MEABO ANOTHER,,2001-05-18 00:00:00,,,+2330591038773,assibi.another@nguyen.org,"052 Michele Mills Suite 885, Mendozaborough, NY 27200",Kumasi,GAR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Sports Person,,,,,,,,,,,,"['Dagbani', 'Ga']",True,,,2025-09-28 07:29:39.360185,83,2025-09-12 07:26:27+00:00,2025-09-28 07:29:39.360185+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 2 languages.
41572,FUSEINI,IBRAHIM,FUSEINI IBRAHIM,['Melissa Lee'],1961-02-24 00:00:00,,,+2330541491920,fuseini.ibrahim@kirk.com,"9203 Rebecca Road Apt. 206, North Williamhaven, PW 72451",Bolgatanga,CR,,,Low,12.0,2,['Mixed'],,Journalist,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:27:00.679309,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:00.679309+00:00,,,ACTIVE,Name extracted from case titles. Journalist with 1 languages.
41552,JORBIES,LOGISTICS,JORBIES TRANSPORT LOGISTICS,,1988-04-17 00:00:00,,,+2330266292433,jorbies.logistics@atkins.net,"851 Gilbert Views Suite 788, Port Robinton, RI 75830",Bolgatanga,CR,,,,,,['Civil'],,Sports Person,,,,,,,,,,,,"['Hausa', 'Dagbani', 'Fante']",True,,,2025-09-28 07:27:02.859387,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:02.859387+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 3 languages.
41454,NANA,TWUMASI,NANA KWAME TWUMASI,,1992-08-11 00:00:00,,,+2330264359499,nana.twumasi@reynolds.net,"USNV Thompson, FPO AE 71770",Bolgatanga,CR,,,Medium,38.0,2,['Mixed'],,Judge,,,,,,,,,,,,"['Ewe', 'Hausa']",True,,,2025-09-28 07:27:07.329823,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:07.329823+00:00,,,ACTIVE,Name extracted from case titles. Judge with 2 languages.
44313,NENE,IV,NENE OSIBLI SEBI IV,,1953-07-01 00:00:00,,,+2330562950681,nene.iv@mays.com,"013 Fisher Via, Marystad, MP 96529",Accra,UER,,,Medium,41.0,1,['Mixed'],,Sports Person,,,,,,,,,,,,['Hausa'],True,,,2025-09-28 07:27:08.013678,63,2025-09-12 07:26:28+00:00,2025-09-28 07:27:08.013678+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 1 languages.
40150,OCLOO,DANIEL,OCLOO DANIEL,,1986-04-04 00:00:00,,,+2330274483610,ocloo.daniel@lucero-dunn.com,"311 Robinson Shore, Barrettmouth, CA 20943",Cape Coast,NR,,,Medium,34.0,1,['Mixed'],,Sports Person,,,,,,,,,,,,"['English', 'Twi', 'Ewe']",True,,,2025-09-28 07:27:08.722631,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:08.722631+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 3 languages.
41421,SKYLIMIT,BUILDERS,SKYLIMIT STRUCTURE BUILDERS,,1952-12-11 00:00:00,,,+2330556620532,skylimit.builders@reyes-griffin.com,"52607 Kramer Mount, Yuport, IL 56582",Kumasi,ASR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Teacher,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:27:11.413454,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:11.413454+00:00,,,ACTIVE,Name extracted from case titles. Teacher with 1 languages.
41537,TAGOE,ANOTHER,TAGOE ANOTHER,,1960-06-02 00:00:00,,,+2330204838869,tagoe.another@gray.org,"822 Mcdonald Walk, South Aaronside, PW 16916",Accra,CR,,,,,,"['Civil', 'Criminal']",,Farmer,,,,,,,,,,,,['Akan'],True,,,2025-09-28 07:27:11.770726,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:11.770726+00:00,,,ACTIVE,Name extracted from case titles. Farmer with 1 languages.
40555,TEKYI,MENSAH,TEKYI ALAIS MENSAH,,1951-04-23 00:00:00,,,+2330547581030,tekyi.mensah@thomas.com,"22477 Heather Junction Apt. 311, Sampsonfort, UT 07703",Ho,UWR,,,Medium,35.0,1,['Mixed'],,Consultant,,,,,,,,,,,,['Ga'],True,,,2025-09-28 07:27:12.091685,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:12.091685+00:00,,,ACTIVE,Name extracted from case titles. Consultant with 1 languages.
41541,TAKYI,MENSAH,TAKYI MENSAH,,1977-11-24 00:00:00,,,+2330558581761,takyi.mensah@hernandez.info,"26267 Michael Walk Suite 028, Ericside, FM 65865",Koforidua,ER,,,High,63.0,2,['Mixed'],,Judge,,,,,,,,,,,,['Fante'],True,,,2025-09-28 07:27:12.091685,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:12.091685+00:00,,,ACTIVE,Name extracted from case titles. Judge with 1 languages.
39720,WALLSTREET,MICROFINANCE,WALLSTREET MICROFINANCE,,1945-11-23 00:00:00,,,+2330208061898,wallstreet.microfinance@coffey-lawrence.info,"48488 Lisa Dam Suite 970, Hullmouth, CA 40020",Tamale,WR,,,Low,6.0,1,['Mixed'],,Trader,,,,,,,,,,,,"['Twi', 'Ga']",True,,,2025-09-28 07:27:13.262170,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:13.262170+00:00,,,ACTIVE,Name extracted from case titles. Trader with 2 languages.
40363,WALAKATAKA,II,WALAKATAKA II,['Charles Mcdaniel'],1974-12-14 00:00:00,,,+2330565729959,walakataka.ii@nicholson-clayton.net,"PSC 8035, Box 9599, APO AE 84170",Tamale,GAR,,,Low,4.0,1,['Mixed'],,Civil Servant,,,,,,,,,,,,['Akan'],True,,,2025-09-28 07:27:13.262170,61,2025-09-12 07:26:27+00:00,2025-09-28 07:27:13.262170+00:00,,,ACTIVE,Name extracted from case titles. Civil Servant with 1 languages.
41588,BOYE,ADJEI,BOYE ADJEI,['Stefanie Morris'],1965-05-18 00:00:00,,,+2330593826317,boye.adjei@franklin.net,"8429 Anthony Walks, Sheriview, PA 98101",Sunyani,ER,,,Medium,22.0,1,['Mixed'],,Trader,,,,,,,,,,,,"['Twi', 'Hausa']",True,,,2025-09-28 07:29:05.703630,74,2025-09-12 07:26:27+00:00,2025-09-28 07:29:05.703630+00:00,,,ACTIVE,Name extracted from case titles. Trader with 2 languages.
41573,CYNTHIA,FORDAH,CYNTHIA FORDAH,,1971-11-18 00:00:00,,,+2330249698949,cynthia.fordah@orozco.com,"46636 Shaw Garden, Santosburgh, WY 33220",Koforidua,BR,,,Low,19.0,1,['Mixed'],,Sports Person,,,,,,,,,,,,"['Fante', 'Akan']",True,,,2025-09-28 07:29:16.990815,71,2025-09-12 07:26:27+00:00,2025-09-28 07:29:16.990815+00:00,,,ACTIVE,Name extracted from case titles. Sports Person with 2 languages.
40784,ASSAN,DICKSON,ASSAN DICKSON,,1986-05-18 00:00:00,,,+2330207555132,assan.dickson@allen.com,"1002 Zachary Keys Suite 980, East Holly, NE 51235",Bolgatanga,VR,,,Low,17.0,1,['Mixed'],,Consultant,,,,,,,,,,,,"['Dagbani', 'Fante', 'Twi']",True,,,2025-09-28 07:29:39.360185,83,2025-09-12 07:26:27+00:00,2025-09-28 07:29:39.360185+00:00,,,ACTIVE,Name extracted from case titles. Consultant with 3 languages.
41581,FRANKLYN,AYENSU,FRANKLYN AYENSU,['Lori Reed'],1951-07-30 00:00:00,,,+2330561293726,franklyn.ayensu@young.com,"PSC 9573, Box 5253, APO AA 90039",Accra,NR,,,Low,4.0,1,['Mixed'],,Judge,,,,,,,,,,,,"['Ewe', 'Fante', 'Dagbani']",True,,,2025-09-28 07:27:00.336958,67,2025-09-12 07:26:27+00:00,2025-09-28 07:27:00.336958+00:00,,,ACTIVE,Name extracted from case titles. Judge with 3 languages.
41580,KOFI,SALIA,KOFI SALIA,,1952-11-16 00:00:00,,,+2330579681455,kofi.salia@rich-jenkins.com,"945 Jonathan Turnpike, Desireeberg, FL 29035",Cape Coast,CR,,,Medium,49.0,1,['Mixed'],,Consultant,,,,,,,,,,,,"['Fante', 'Akan', 'Twi']",True,,,2025-09-28 07:27:03.923470,65,2025-09-12 07:26:27+00:00,2025-09-28 07:27:03.923470+00:00,,,ACTIVE,Name extracted from case titles. Consultant with 3 languages.
41587,KWAME,AGAU,KWAME AGAU,,1998-12-05 00:00:00,,,+2330269155376,kwame.agau@garcia-hawkins.com,"95336 Brittany Greens Apt. 036, Juanfort, CO 23651",Wa,GAR,,,Low,10.0,1,['Mixed'],,Consultant,,,,,,,,,,,,"['Ewe', 'Akan', 'Fante']",True,,,2025-09-28 07:27:04.625679,65,2025-09-12 07:26:27+00:00,2025-09-28 07:27:04.625679+00:00,,,ACTIVE,Name extracted from case titles. Consultant with 3 languages.
41560,OSEI,AGYEMANG,OSEI AGYEMANG,['Jimmy Fisher'],1946-09-25 00:00:00,,,+233056681801,osei.agyemang@meyers.com,"79072 Jerry Spring Apt. 183, West Linda, MO 50623",Accra,BR,,,,,,"['Civil', 'Criminal', 'Commercial']",,Banker,,,,,,,,,,,,['Ewe'],True,,,2025-09-28 07:27:09.054313,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:09.054313+00:00,,,ACTIVE,Name extracted from case titles. Banker with 1 languages.
41570,OWUSU,OTHERS,OWUSU AFRIYIE OTHERS,['Christopher Brooks'],1953-06-04 00:00:00,,,+2330563159270,owusu.others@wong.com,"585 Travis Mews Suite 294, New Brenda, PR 47738",Takoradi,NR,,,,,,['Civil'],,Musician,,,,,,,,,,,,['English'],True,,,2025-09-28 07:27:09.375653,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:09.375653+00:00,,,ACTIVE,Name extracted from case titles. Musician with 1 languages.
39645,ROBERT,MENSAH,ROBERT MENSAH,,1974-07-04 00:00:00,,,+233059197459,robert.mensah@phillips.com,"3748 Garcia Run Apt. 706, Karenborough, MN 36834",Bolgatanga,VR,,,Low,0.0,2,['Mixed'],,Lawyer,,,,,,,,,,,,['Akan'],True,,,2025-09-28 07:27:10.403484,63,2025-09-12 07:26:27+00:00,2025-09-28 07:27:10.403484+00:00,,,ACTIVE,Name extracted from case titles. Lawyer with 1 languages.
